Artist,Title,Section,Lyrics,Sentiment,Subjectivity,Tempo,Key,Loudness,Mode
Tory Lanez,Lady Of Namek,[Verse 2],"She left me back in my room with no trace
Why the fuck'd you come? Just to show face?
It drives me crazy (Baby)
It doesn't matter what I do, you still gon' play me
Ooh, baby, how many times have I tried to play it safe?
You wiped the smile up from my face, lil' baby
If you can trust me, we'll be alright
Ooh, yeah",1 star,0.39735496044158936,134.985,11,-5.123,0
Tory Lanez,Lady Of Namek,[Outro],"Baby (Baby, baby)
I want you to leave but you stay
My brain and my heart ain't the same
So will I let you in?
As long as you won't do this to me again",1 star,0.596099317073822,134.985,11,-5.123,0
Omar Apollo,Kamikaze,[Intro],"Stay back, stay back, stay back, stay back, stay back, stay back
For what? For what? For what? For what? For what? For what?",1 star,0.7791789174079895,94.996,2,-5.08,0
Omar Apollo,Kamikaze,[Verse 1],"Got someone to cover me, I work the late shift
Drive through Georgia, nineteen hours on vacation
I ain't never left the state, man, I've been waitin'
And that pretty boy still hit me up on strange occasions (Ooh, ooh, ooh)",1 star,0.42922282218933105,94.996,2,-5.08,0
Omar Apollo,Kamikaze,[Chorus],"We was kids and we was younger
I stop to wonder (Ooh, ooh, ooh)
I'm naive, but I remember
Rain drop December (Ooh, ooh, ooh)
I've been wondering if you'd call me
Move like tsunamis (Ooh, ooh, ooh)
Now we're strangers in this lobby
Like kamikaze (Ooh, ooh, ooh)",1 star,0.4532898962497711,94.996,2,-5.08,0
Omar Apollo,Kamikaze,[Verse 2],"I ain't really know you was frеaky though
Ass round like Cheerios
And you got a lil' Vimeo
What's the password? You just frozе
Don't you got enough material?
Say you gotta go, vámonos
And I told you just leave me alone (Leave me alone)
Yeah, I told you just leave me alone",1 star,0.5535409450531006,94.996,2,-5.08,0
Omar Apollo,Kamikaze,[Refrain],"Yeah, it really don't feel good, does it? Pop shuv it
You don't ever say my bad, you nothing, you nothing
Told me that I wasn't worth shit, you buggin', you buggin'
If you wasn't so selfish, you love it, you love it",1 star,0.5359917879104614,94.996,2,-5.08,0
Omar Apollo,Kamikaze,[Verse 3],"I'm still driving all alone, it's automatic
My eyes are tired, I'm drivin' slow, no sign of traffic
I pull over, go to sleep, listen to classics (Hmm, hmm, hmm)
Think of you, and you and me, 'cause I'm an addict (Ooh, ooh, ooh)",1 star,0.46753832697868347,94.996,2,-5.08,0
Omar Apollo,Kamikaze,[Post-Chorus],"Fuck you, boy
I'ma leave this state and never come back
I'ma never come back to you ever again
(Oh woah, oh woah, oh woah, oh)
(Oh woah, oh woah, oh woah, oh)
(Remember when you let me down)",1 star,0.8241384625434875,94.996,2,-5.08,0
Omar Apollo,Kamikaze,[Outro],"Yeah
Yeah, yeah, yeah, yeah
Woo-woo, woo-woo, woo-woo, woo-woo, woo-woo",5 stars,0.366548091173172,94.996,2,-5.08,0
Childish Gambino,Me and Your Mama,[Intro],"I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la",5 stars,0.7109586596488953,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Intro],"I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la
I'm in love when we are smoking that la-la-la-la-la",5 stars,0.7109586596488953,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Chorus 1],"Do what you want
(I'm telling you…) Let me into your heart",5 stars,0.3918913006782532,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Chorus 1],"Do what you want
(I'm telling you…) Let me into your heart",5 stars,0.3918913006782532,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Verse 1],"Can't stand it, backhanded
They wanna see us falling apart
You know that I love you
So let me into you",1 star,0.5909761786460876,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Verse 1],"Can't stand it, backhanded
They wanna see us falling apart
You know that I love you
So let me into you",1 star,0.5909761786460876,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Chorus 2],"Let me into your heart
(Do you really love me? I'ma get you, girl, ahhh!)",5 stars,0.6598795056343079,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Chorus 2],"Let me into your heart
(Do you really love me? I'ma get you, girl, ahhh!)",5 stars,0.6598795056343079,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Verse 2],"This is the end of us
Sleeping with the moon and the stars
I know where you've been
You can see us far then near",1 star,0.2678586542606354,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Verse 2],"This is the end of us
Sleeping with the moon and the stars
I know where you've been
You can see us far then near",1 star,0.2678586542606354,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Chorus 3],"Let me into your heart
(Oh, this ain't no bullshit, I really love you, girl)
Oh, oh, god",5 stars,0.5019983053207397,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Chorus 3],"Let me into your heart
(Oh, this ain't no bullshit, I really love you, girl)
Oh, oh, god",5 stars,0.5019983053207397,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Bridge],"Girl, you really got a hold on me
So this isn't just puppy love
Girl, you really got a hold on me
So this isn't just puppy love",5 stars,0.42759808897972107,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Bridge],"Girl, you really got a hold on me
So this isn't just puppy love
Girl, you really got a hold on me
So this isn't just puppy love",5 stars,0.42759808897972107,118.073,5,-12.111,1
Childish Gambino,Me and Your Mama,[Outro],"I'm in love when we are smokin' that
(Oh my God, I)
Let me in
 
(Girl, you really got a hold, woo!)",5 stars,0.6318319439888,117.996,5,-12.628,1
Childish Gambino,Me and Your Mama,[Outro],"I'm in love when we are smokin' that
(Oh my God, I)
Let me in
 
(Girl, you really got a hold, woo!)",5 stars,0.6318319439888,118.073,5,-12.111,1
Cannons,Bright Lights,[Verse 1],"These brick walls are tumbling down
Hitting me on the head
My whole world is crumbling down
I don't know know to act",1 star,0.7848132848739624,115.002,10,-9.375,1
Cannons,Bright Lights,[Pre-Chorus],"I rode the wave 'til it crashed down
Maybe I should leave this sad town
I rode the wave 'til it crashed down
Nothing is holding me back now",1 star,0.8031192421913147,115.002,10,-9.375,1
Cannons,Bright Lights,[Chorus],"And all these bright lights
They've got me going blind
And all these bright lights
They got me losing my mind
And all these bright lights
They've got me going blind
And all these bright lights
They got me losing my mind
And all these bright lights
They've got me going blind
And all these bright lights
They got me losing my mind
And all these bright lights
They've got me going blind
And all these bright lights
They got me losing my mind",1 star,0.6332504749298096,115.002,10,-9.375,1
Cannons,Bright Lights,[Verse 2],"This whole town is wearing me down
I'm hanging by a thread
Falling fast now, I hit the ground
I don't know who I am",1 star,0.42675328254699707,115.002,10,-9.375,1
Orville Peck,Dead of Night,[Verse 1],"The sun goes down, another dreamless night
You're right by my side
You wake me up, you say it's time to ride
In the dead of night
Strange canyon road, strange look in your eyes
You shut them as we fly
As we fly",1 star,0.4478059709072113,99.683,2,-11.608,1
Orville Peck,Dead of Night,[Verse 2],"Stark, hollow town, 
Carson City lights
Baby, let's get high
Spend a Johnny's cash
, hitch another ride
We laugh until we cry
You say, ""Go fast,"" I say, ""Hold on tight""
In the dead of night
Dead of night",5 stars,0.38134804368019104,99.683,2,-11.608,1
Orville Peck,Dead of Night,[Chorus],"See
See the boys as they walk on by
See
See the boys as they walk on by
See
See the boys as they walk on by
(By)
As they walk on by
(By)
As they walk on by
(By)
As they walk on by
It's enough to make a young man—",5 stars,0.33826500177383423,99.683,2,-11.608,1
Orville Peck,Dead of Night,[Verse 3],"Six summers down, another dreamless night
You're not by my side
Scratch on the moon like a familiar smile
Stained on my mind
Some other town, someone else's life
Dead in the night
In the night",1 star,0.33083829283714294,99.683,2,-11.608,1
Bad Bunny,Tití Me Preguntó,"[Letra de ""Tití Me Preguntó""]",,Neutral,0.0,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Intro: Bad Bunny],Ey,3 stars,0.29034626483917236,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Coro: Bad Bunny],"Tití me preguntó si tengo mucha' novia', mucha' novia'
Hoy tengo una, mañana otra, ey, pero no hay boda
Tití me preguntó si tengo mucha' novia', ey, ey, mucha' novia'
Hoy tengo una, mañana otra (Mañana otra; ¡rra!)
[Post-Coro: Bad Bunny & 
Kiko El Crazy
]
Tití me preguntó-tó-tó-tó-tó-tó-tó-tó
Tití me preguntó-tó-tó-tó-tó-tó-tó-tó (
Qué pámpara
)
Tití me preguntó-tó-tó-tó-tó-tó-tó-tó
Tití me preguntó-tó-tó-tó-tó (
Pero ven acá, muchacho, ¿y para qué tú quiere' tanta' novia'?
)",1 star,0.3401314914226532,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Refrán: Bad Bunny],"Me la' vo'a llevar a to'a pa' un VIP, un VIP, ey
Saluden a Tití
Vamo' a tirarno' un selfie, say ""cheese"", ey
Que sonrían las que ya les metí
En un VIP,  un VIP, ey
Saluden a Tití
Vamo' a tirarno' un selfie, say ""cheese""
Que sonrían las que ya se olvidaron de mí",1 star,0.4816070795059204,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Verso 1: Bad Bunny],"Me gustan mucho las Gabriela
Las Patricia, las Nicole, las Sofía
Mi primera novia en kinder, María
Y mi primer amor se llamaba Thalía
Tengo una colombiana que mе escribe to' los día'
Y una mexicana quе ni yo sabía
Otra en San Antonio que me quiere todavía
Y las de PR que todita' son mía'
Una dominicana que es uva bombón
Uva, uva bombón
La de Barcelona que vino en avión
Y dice que mi bicho está cabrón
Yo dejo que jueguen con mi corazón
Quisiera mudarme con toda' pa' una mansión
El día que me case te envío la invitación
Muchacho, deja eso, ey",4 stars,0.34046995639801025,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Interludio],"Oye, muchacho 'el diablo azaroso
Suelta ese mal vivir que tú tiene' en la calle
Búscate una mujer seria pa' ti
Chacho 'el diablo, coño",1 star,0.6853010058403015,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Puente: Bad Bunny],"Yo quisiera enamorarme
Pero no puedo, pero no puedo, eh, eh
Yo quisiera enamorarme
Pero no puedo, pero no puedo",3 stars,0.4651445746421814,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Verso 2: Bad Bunny],"Sorry, yo no confío, yo no confío
Nah, ni en mí mismo confío
Si quiere' quedarte hoy que hace frío
Y mañana te va', nah
Muchas quieren mi baby gravy
Quieren tener mi primogénito, ey
Y llevarse el crédito
Ya me aburrí, hoy quiero un totito inédito, je
Uno nuevo, uno nuevo, uno nuevo, uno nuevo (Ey)
Hazle caso a tu amiga, ella tiene razón
Yo vo'a romperte el corazón, vo'a romperte el corazón
Ey, no te enamore' de mí (No, no)
No te enamore' de mí (No, no), ey
Sorry, yo soy así (Así, así), ey
No sé por qué soy así (Ey)
Hazle caso a tu amiga, ella tiene razón
Yo vo'a romperte el corazón, vo'a romperte el corazón (Ey, ey)
No te enamore' de mí (No)
No te enamore' de mí (No), no
Sorry, yo soy así
Ya no quiero ser así, no",1 star,0.6505389213562012,106.672,5,-5.198,0
Bad Bunny,Tití Me Preguntó,[Outro Instrumental],,Neutral,0.0,106.672,5,-5.198,0
Bad Bunny,Efecto,"[Letra de ""Efecto""]",,Neutral,0.0,98.047,7,-8.797,0
Bad Bunny,Efecto,[Intro],"Yeah-yeah-yeah-yeah-yeah-yeah
Eh-eh-eh-eh",1 star,0.4132627844810486,98.047,7,-8.797,0
Bad Bunny,Efecto,[Pre-Coro],"No sé si es casualidad que yo me sienta así
Siempre que tú estás cerquita de mí
Dime qué me hiciste, qué droga me diste
Que desde aquella noche no soy igual
Tú me mira' y empiezo a sudar
Siento que puedo volar",2 stars,0.3057711720466614,98.047,7,-8.797,0
Bad Bunny,Efecto,[Coro],"Porque la nota ya está haciendo efecto
Mi mundo está jodío' y me siento perfecto
Porque estás tú, aquí, moviéndote así, no pare'
Baby, tú ere' mi droga, esta noche no le baje'",5 stars,0.40606722235679626,98.047,7,-8.797,0
Bad Bunny,Efecto,[Post-Coro],"Esta no, esta sí
Esta no, esta sí
Esta no, esta sí
Esta no, esta sí",5 stars,0.3055321276187897,98.047,7,-8.797,0
Bad Bunny,Efecto,[Verso],"El gatito tuyo te perdió por negligencia
Y yo que no creo en la abstinencia
Esta noche en la cama va a haber turbulencia'
Qué rico tú mama', te vo'a dar la permanencia'
Ese totito e' la eminencia
Pa' darle tengo licencia
Desde que fuimo' a Florencia
Se puso más bicha, pero no pierde la esencia
No, no, de Carola
No, no, no, no anda sola
No, no, no le diga' ""hola""
O va' a ser otro pa' la cola
Tu piquete me mola
Yo soy fan de esa popola (Mua, mua)
Más las picky, las endo, la coca y la rola (Más nada)
Eres tú quien me controla, eh (Jeje)",1 star,0.6893919706344604,98.047,7,-8.797,0
Bad Bunny,Efecto,[Puente],"En tus ojo' veo el mar, mami, llévame en tu ola (Tú eres mala)
Hoy me siento bien puta, re piola, ey",1 star,0.3439972698688507,98.047,7,-8.797,0
Bad Bunny,Moscow Mule,"[Letra de ""Moscow Mule""]",,Neutral,0.0,99.968,5,-5.453,0
Bad Bunny,Moscow Mule,[Intro],"Si yo no te escribo, tú no me escribe', ey
Si tú quieres, te busco, yo sé dónde tú vive'
Quizá hoy está aborrecía'
Pero por dentro tú tiene' alegría",1 star,0.49788224697113037,99.968,5,-5.453,0
Bad Bunny,Moscow Mule,[Coro],"Si quieres te la saco
Dos trago' y sabes que me pongo bellaco
No somo' na', pero estamo' envuelto' hace rato, oh-oh
WhatsApp sin el retrato, no guarda mi contacto
Pero se la saco
Dos trago' y sabes que me pongo bellaco
No somo' na', pero estamo' envuelto' hace rato, oh-oh
WhatsApp sin el retrato, no guarda mi contacto",1 star,0.3695753812789917,99.968,5,-5.453,0
Bad Bunny,Moscow Mule,[Verso 1],"Todo e' underwater (Ey)
Baby, vamo' pa'l cuarto quarter
En la Uru' comiéndono' el pare
Te vo'a dar duro pa' que no me compare', ey
Cuida'o con ese mahón, que se va a romper (Ey)
Ese booty lo va a romper (Ey)
Yo no sé si yo te vuelvo a ver
Si mañana me vo'a perder
Tú ere' una player, me hiciste un crossover
Esta ve' metiste, me diste game over, eh-eh (Huh)
Porque no puedo olvidar
El perreo aquel que se fue viral
Dime si mañana te va' a quedar
Después de la alarma te lo voy a dar, ey
Hoy tú no va' a trabajar, jeje, no",1 star,0.36096182465553284,99.968,5,-5.453,0
Bad Bunny,Moscow Mule,[Verso 2],"Me gustan así, piquetúa
Mami, qué rica te ve' esnúa'
Quizás no sentiste lo que yo sentí
Pero aún te debo una noche en la suite
Pa' darte tabla; dale, mami, habla
Tú ere' una diablona, no te haga'
Pa' darte tabla; dale, mami, habla
Tú ere' una diablona, no te haga'",3 stars,0.4019221365451813,99.968,5,-5.453,0
Bad Bunny,Moscow Mule,[Puente],"No, no, no, no (No, no, no, no)
No, no, no, no (No, no, no, no)
No, no, no, no (No, no, no, no)
Ey, yo no sé tú, pero yo quisiera amanecer esnú'
En una playa por Bali, si no, Cancún
Pide otro moscow mule (Ey)",1 star,0.38005006313323975,99.968,5,-5.453,0
Bad Bunny,Moscow Mule,[Verso 3],"Que ando en nota, nota
Ven y choca
Conmigo que se joda
Baby, tú 'tás grandota
Pero hoy ando en nota, nota
Ven y choca
Conmigo que se joda, eh
Que se joda, ey",1 star,0.48739781975746155,99.968,5,-5.453,0
Bad Bunny,Moscow Mule,[Outro],"Mami, tú quiere' perreo (Tú quiere' perreo)
Tú quiere' perreo (Tú quiere' perreo)
Tú quiere' bellaqueo (Tú quiere' bellaqueo)
Tú quiere' bellaqueo (Tú quiere' bellaqueo)
Mami, tú quiere' perreo (Tú quiere' perreo)
Tú quiere' perreo (Tú quiere' perreo)
Tú quiere' bellaqueo (Tú quiere' bellaqueo)
Tú quiere' bellaqueo (Tú quiere' bellaqueo)",1 star,0.43492189049720764,99.968,5,-5.453,0
Omar Apollo,Frío,"[Letra de ""Frío""]",,Neutral,0.0,85.795,0,-3.966,0
Omar Apollo,Frío,"[Letra de ""Frío""]",,Neutral,0.0,85.795,0,-3.966,0
Omar Apollo,Frío,[Coro],"Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza
Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza",1 star,0.4922868311405182,85.795,0,-3.966,0
Omar Apollo,Frío,[Coro],"Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza
Y no puedo amarte
De vuelta
Me besas
Con fuerza
Ay, no me sueltas
Acábame
La tristeza",1 star,0.4922868311405182,85.795,0,-3.966,0
Omar Apollo,Frío,[Verso 1],"No puedo
Con este dolor, dolor
Y ya acabe contigo, contigo
Tu negaste tanto amor, amor
Me dejaste frío, frío",1 star,0.3326207995414734,85.795,0,-3.966,0
Omar Apollo,Frío,[Verso 1],"No puedo
Con este dolor, dolor
Y ya acabe contigo, contigo
Tu negaste tanto amor, amor
Me dejaste frío, frío",1 star,0.3326207995414734,85.795,0,-3.966,0
Omar Apollo,Frío,[Pre-Coro],"Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales?
Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales¿",5 stars,0.5344170928001404,85.795,0,-3.966,0
Omar Apollo,Frío,[Pre-Coro],"Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales?
Y cada vez que te veo en la calle
Que me va todo bien y tú sabes
Te la pasas llamando a mis padres
¿Que no ves que no somos iguales¿",5 stars,0.5344170928001404,85.795,0,-3.966,0
Omar Apollo,Frío,[Post-Coro],"Y cada vez que te veo en la calle
(De vuelta; Me besas)
Te la pasas llamando a mis padres
(Acábame; la tristeza)
Y cada vez que te veo en la calle
(De vuelta; Me besas)",1 star,0.47646334767341614,85.795,0,-3.966,0
Omar Apollo,Frío,[Post-Coro],"Y cada vez que te veo en la calle
(De vuelta; Me besas)
Te la pasas llamando a mis padres
(Acábame; la tristeza)
Y cada vez que te veo en la calle
(De vuelta; Me besas)",1 star,0.47646334767341614,85.795,0,-3.966,0
Christian Kuria,Deep Green,[Verse 1],"Guess I did see it coming
Made it look easy, we barely even had to try
Ride around town 'til the morning (Yeah)
Braving the breeze as we stare at passing satellites",1 star,0.44024842977523804,87.798,2,-5.621,1
Christian Kuria,Deep Green,[Pre-Chorus],"You told me you would take aim
But it's not even an option
You change everyday
And now that's it's all in the open
Everything's clear as daylight",3 stars,0.2800336480140686,87.798,2,-5.621,1
Christian Kuria,Deep Green,[Chorus],"Deep green
Running 'cross your surface like oceans
Of emotions
Deep green
I can read it all in the motion
Don't you make a sound
Always deep green
Running cross your surface like oceans
Of emotions
Deep green
I can read it all in the motion
Know it's over now",1 star,0.38372015953063965,87.798,2,-5.621,1
Christian Kuria,Deep Green,[Verse 2],"Clearly, you don't understand
Got your own reasons to drag it to the bitter end
Talking all night
'Cause you know wherе it's going
Setting the room on fire
Likе you don't care
If it's unfair
And you never look back",1 star,0.6735629439353943,87.798,2,-5.621,1
Christian Kuria,Deep Green,[Outro],"Deep green
(Don't you make a sound)
Deep green
(Know it's over now)
Deep green",1 star,0.41148510575294495,87.798,2,-5.621,1
Grimes,Genesis,[Chorus],"My heart, I never be, I never see, I never know
Oh, heart, and then it falls, and then I fall, and then I know
My heart, I never be, I never see, I never know
Oh, heart, and then it falls, and then I fall, and then I know",1 star,0.6859809756278992,166.04,10,-6.745,0
Grimes,Genesis,[Post-Chorus],"Ever see, ever be, ever know my heart
Ever see, ever be, ever know",5 stars,0.8173083662986755,166.04,10,-6.745,0
Grimes,Genesis,[Refrain],"Home, and they know
I'm the vagabond
It's always different
I'm the one in love
Home, and they know
I'm the vagabond
It's always different
I'm the one in love
Home, and they know
I'm the vagabond
It's always different
I'm the one in love
Home, and they know
I'm the vagabond
It's always different
I'm the one in love",5 stars,0.5291218757629395,166.04,10,-6.745,0
The Weeknd,After Hours,[Verse 1],"Thought I almost died in my dream again (Baby, almost died)
Fightin' for my life, I couldn't breathe again
I'm fallin' in too deep (Oh, oh)
Without you, I can't sleep (Fallin' in)
'Cause my heart belongs to you
I'll risk it all for you
I want you next to me
This time, I'll never leave
I wanna share babies
Protection, we won't need
Your body next to me
Is just a memory
I'm fallin' in too deep, oh
Without you, I can't sleep
Insomnia relieve, oh
Talk to me, without you, I can't breathe",1 star,0.8130190968513489,108.968,5,-6.099,0
The Weeknd,After Hours,[Verse 2],"My darkest hours
Girl, I felt so alone inside of this crowded room
Different girls on the floor, distractin' my thoughts of you
I turned into the man I used to be, to be
Put myself to sleep
Just so I can get closer to you inside my dreams
Didn't wanna wake up 'less you were beside me
I just wanted to call you and say, and say",1 star,0.34602901339530945,108.968,5,-6.099,0
The Weeknd,After Hours,[Chorus],"Without my baby
Where are you now when I need you most?
I gave it all just to hold you close
Sorry that I broke your heart, your heart
And I said, baby
I'll treat you better than I did before
I'll hold you down and not let you go
This time, I won't break your heart, your heart, no",1 star,0.6691116094589233,108.968,5,-6.099,0
The Weeknd,After Hours,[Verse 3],"Never comin' down, uh
I was running away from facin' reality, uh
Wastin' all of my time out living my fantasies
Spendin' money to compensate, compensate
'Cause I want you, baby, uh
I be livin' in heaven when I'm inside of you
It was simply a blessing wakin' beside you
I'll never let you down again, again",1 star,0.9017706513404846,108.968,5,-6.099,0
The Weeknd,After Hours,[Bridge],"I know it's all my fault
Made you put down your guard
I know I made you fall
Then said you were wrong for me
I lied to you, I lied to you, I lied to you (To you)
Can't hide the truth, I'd stay with her in spite of you
You did some things that you regret, still ride for you
'Cause this house is not a home",1 star,0.8994249105453491,108.968,5,-6.099,0
Beyoncé,ALIEN SUPERSTAR,[Intro],"Please do not be alarmed, remain calm
Do not attempt to leave the dance-floor
The DJ booth is conducting a troubleshoot test of the entire system",1 star,0.7305430769920349,121.892,10,-6.398,0
Beyoncé,ALIEN SUPERSTAR,[Verse 1],"I'm one of one, I'm number one, I'm the only one
Don't even waste your time trying to compete with me (Don't do it)
No one else in this world can think like me (True)
I'm twisted (Twisted), I'll contradict it
Keep him addicted, lies on his lips, I lick it",1 star,0.9396395087242126,121.892,10,-6.398,0
Beyoncé,ALIEN SUPERSTAR,[Pre-Chorus],"Unique
That's what you are
Stilеttos kicking vintage crystal off the bar
Category: bad bitch, I'm thе bar
Alien superstar
Whip, whip",5 stars,0.4803977310657501,121.892,10,-6.398,0
Beyoncé,ALIEN SUPERSTAR,[Chorus],"I'm too classy for this world, forever, I'm that girl
Feed you diamonds and pearls, ooh, baby
I'm too classy to be touched, I paid them all in dust
I'm stingy with my love, ooh, baby",5 stars,0.5531759262084961,121.892,10,-6.398,0
Beyoncé,ALIEN SUPERSTAR,[Post-Chorus],"I got pearls beneath my legs, my lips, my hands, my hips
 (U-N-I-Q-U-E)
I got diamonds beneath my thighs where his ego will find bliss
Can't find an ocean deep that can compete with this cinnamon kiss (U-N-I-Q-U-E)
Fire beneath your feet, music when you speak, you're so unique",5 stars,0.49311140179634094,121.892,10,-6.398,0
Beyoncé,ALIEN SUPERSTAR,[Verse 2],"Unicorn is the uniform you put on
Eyes on you when you perform
Eyes on I when I put on
Mastermind in haute couture
Label whores can't clock, I'm so obscure
 (Unique)
Masterpiece, genius
Drip intravenous
Patty cake on that wrist
Tiffany Blue billboards over that ceiling (Unique)
We don't like plain
Always dreamed of paper planes
Mile-high when I rodeo
Then I come down and take off again (Unique)
You see pleasure in my glare
Look over my shoulder and you ain't scared
The effects you have on me when you stare
Head on a pillow, hike it in the air",5 stars,0.6578366756439209,121.892,10,-6.398,0
Beyoncé,ALIEN SUPERSTAR,[Bridge],"(Unique)
That's what you are
Lingerie reflecting off the mirror on the bar
Category: sexy bitch, I'm the bar
Alien superstar
[Outro: Beyoncé & 
Barbara Ann Teer
]
We dress a certain way
We walk a certain way
We talk a certain way
We, we paint a certain way
We, we make love a certain way, you know?
All of these things we do in a different
Unique, specific way that is personally ours
We just reaching out to the solar system
We flying over bullshit, we flying over
Supernatural love up in the air
I just talk my shit, Casanova
Superstar, supernova
Power, pull 'em in closer
If that's your man, then why he over here? (
Unique
)",5 stars,0.5502803325653076,121.892,10,-6.398,0
Daft Punk,Instant Crush (feat. Julian Casablancas),[Verse 1],"I didn't want to be the one to forget
I thought of everything I'd never regret
A little time with you is all that I get
That's all we need because it's all we can take
One thing I never see the same when you're 'round
I don’t believe in him, his lips on the ground
I wanna take you to that place in the Roche
But no one gives us any time anymore
He asks me once if I'd look in on his dog
You made an offer for it, then you ran off
I got this picture of us kids in my head
And all I hear is the last thing that you said",1 star,0.6755813360214233,109.942,10,-9.516,0
Daft Punk,Instant Crush (feat. Julian Casablancas),[Pre-Chorus],"""I listened to your problems, now listen to mine""
I didn't want to anymore, oh-oh-oh",1 star,0.4100252687931061,109.942,10,-9.516,0
Daft Punk,Instant Crush (feat. Julian Casablancas),[Chorus],"And we will never be alone again
'Cause it doesn't happen every day
Kinda counted on you being a friend
Can I give it up or give it away?
Now I thought about what I wanna say
But I never really know where to go
So I chained myself to a friend
'Cause I know it unlocks like a door
And we will never be alone again
'Cause it doesn't happen every day
Kinda counted on you being a friend
Can I give it up or give it away?
Now I thought about what I wanna say
But I never really know where to go
So I chained myself to a friend
'Cause I know it unlocks like a door",1 star,0.7179440259933472,109.942,10,-9.516,0
Daft Punk,Instant Crush (feat. Julian Casablancas),[Verse 2],"It didn't matter what they wanted to see
He thought he saw someone that looked just like me
The summer memory that just never dies
We worked too long and hard to give it no time
He sees right through me, it's so easy with lies
Cracks in the road that I would try and disguise
He runs his scissors at the seam in the wall
He cannot break it down or else he would fall
One thousand lonely stars hiding in the cold
Take it, oh, I don't wanna sing anymore",1 star,0.5323195457458496,109.942,10,-9.516,0
Daft Punk,Instant Crush (feat. Julian Casablancas),[Instrumental Break],,Neutral,0.0,109.942,10,-9.516,0
Daft Punk,Instant Crush (feat. Julian Casablancas),[Bridge],"I don't understand, don't get upset
I'm not with you
We're swimming around, it's all I do
When I'm with you",1 star,0.37214910984039307,109.942,10,-9.516,0
Daft Punk,Instant Crush (feat. Julian Casablancas),"[Produced by Daft Punk, Julian Casablancas, John ""JR"" Robinson, & Nathan East]",,Neutral,0.0,109.942,10,-9.516,0
Cannons,Goodbye,[Verse 1],"I'm just looking out the windowsill
The sun is low, the tide is high
Under the red-moon sky
That's when you said goodbye
And you said
You said you'd save my soul
You said you'd set me free
Don't know what you've done to me
Maybe I, maybe I need you tonight",1 star,0.4901639521121979,169.813,9,-6.898,0
Cannons,Goodbye,[Chorus],"Comе back and work it out with me
It's plain to see
I need you, but do you need me?
Come back and work it out with me
I'm on my knees
I need you, but do you need me?",1 star,0.344387948513031,169.813,9,-6.898,0
Cannons,Goodbye,[Verse 2],"I'm just looking out the windowsill
The key is lost and so is the high
On that velvet night
That's when we said goodbye
And there was
There's nothing left to see
There's nothing left of me
Don't know how to let you lеave
But maybe I, maybe I'm out of my mind",1 star,0.4672698676586151,169.813,9,-6.898,0
Labrinth,Covering,[Verse 1],"Mm, my candlelight
Burnin' up like Palo Santo through the night
You, you by my side
Feelin' like my four-leaf clover every time",1 star,0.2744731903076172,155.856,8,-6.773,0
